
SetupTitle, Transfer Curve - Back Gate
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 127
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, AbsId, AbsIs
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, AbsId, AbsIs
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 1
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/22/2019 13:22:58
MetaData, TestRecord.TestTarget, 2um-5
MetaData, TestRecord.IterationIndex, 8
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, fcad1d0c-6ddb-4f91-8add-e07a7b471c91
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -20
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -6.8000000000000007
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-10, 1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.5151515151515151
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.5151515151515151
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.5151515151515151
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.5151515151515151
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.5151515151515151
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU6:MP, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=-20 V, Stop=2 V, Step=100 mV, No. of Steps=221, Compliance=10 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=Vd, Source Mode=V, Source=2 V, Compliance=10 uA	[CONSTANTS] Unit=SMU4:HR/AS, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		-0.1	-0.9	2
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer Curve - Back Gate
Dimension1, 442, 442, 442, 442, 442, 442, 442, 442
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Vs, Id, Is, Ig, AbsId, AbsIs
DataValue, -20, 2, 0, 1.29305E-11, -2.4211E-12, -1.89E-12, 1.29305E-11, 2.4211E-12
DataValue, -19.900000000000002, 2, 0, 2.24672E-12, -2.3139999999999997E-14, -2.1E-13, 2.24672E-12, 2.3139999999999997E-14
DataValue, -19.8, 2, 0, 2.2804E-13, -3.7725E-13, -1.7E-13, 2.2804E-13, 3.7725E-13
DataValue, -19.7, 2, 0, 3.2854E-13, -2.3570999999999996E-13, -2E-14, 3.2854E-13, 2.3570999999999996E-13
DataValue, -19.6, 2, 0, 1.9950999999999998E-13, -1.4881E-13, 1.6E-13, 1.9950999999999998E-13, 1.4881E-13
DataValue, -19.5, 2, 0, 1.0327999999999999E-13, -1.3429E-13, 1.1E-13, 1.0327999999999999E-13, 1.3429E-13
DataValue, -19.400000000000002, 2, 0, 2.7689999999999996E-13, -4.0777999999999995E-13, 3.8E-13, 2.7689999999999996E-13, 4.0777999999999995E-13
DataValue, -19.3, 2, 0, 1.8646999999999999E-13, -7.6339999999999993E-14, 3.2E-13, 1.8646999999999999E-13, 7.6339999999999993E-14
DataValue, -19.2, 2, 0, 1.903E-14, -3.645E-14, 4E-13, 1.903E-14, 3.645E-14
DataValue, -19.1, 2, 0, 2.039E-14, -4.835E-14, 5.2E-13, 2.039E-14, 4.835E-14
DataValue, -19, 2, 0, -2.01E-15, -2.7559999999999998E-14, 6.8E-13, 2.01E-15, 2.7559999999999998E-14
DataValue, -18.900000000000002, 2, 0, 2.8899999999999996E-15, -4.192E-14, 8.7E-13, 2.8899999999999996E-15, 4.192E-14
DataValue, -18.8, 2, 0, 1.5399999999999998E-15, -3.265E-14, 7.6E-13, 1.5399999999999998E-15, 3.265E-14
DataValue, -18.7, 2, 0, 1.7609999999999997E-14, -2.1478999999999999E-13, 7.1E-13, 1.7609999999999997E-14, 2.1478999999999999E-13
DataValue, -18.6, 2, 0, -7.5E-15, -4.392E-14, 1.04E-12, 7.5E-15, 4.392E-14
DataValue, -18.5, 2, 0, -3.95E-15, -5.4299999999999993E-14, 9.8E-13, 3.95E-15, 5.4299999999999993E-14
DataValue, -18.400000000000002, 2, 0, 4.6499999999999994E-15, -3.4939999999999994E-14, 7.8E-13, 4.6499999999999994E-15, 3.4939999999999994E-14
DataValue, -18.3, 2, 0, 3.91E-15, -3.764E-14, 6.8E-13, 3.91E-15, 3.764E-14
DataValue, -18.2, 2, 0, 9.26E-15, -4.6749999999999996E-14, 9.8E-13, 9.26E-15, 4.6749999999999996E-14
DataValue, -18.1, 2, 0, 1.8186999999999999E-13, -6.5449999999999989E-14, 6.4E-13, 1.8186999999999999E-13, 6.5449999999999989E-14
DataValue, -18, 2, 0, 2.9122E-13, -3.0479999999999997E-13, 8E-13, 2.9122E-13, 3.0479999999999997E-13
DataValue, -17.900000000000002, 2, 0, 5.949499999999999E-13, -4.2786999999999997E-13, 1.16E-12, 5.949499999999999E-13, 4.2786999999999997E-13
DataValue, -17.8, 2, 0, 1.6013999999999999E-13, -8.213E-14, 1.29E-12, 1.6013999999999999E-13, 8.213E-14
DataValue, -17.7, 2, 0, 8.4224E-13, -8.5237999999999995E-13, 1.04E-12, 8.4224E-13, 8.5237999999999995E-13
DataValue, -17.6, 2, 0, 4.6581E-13, -2.3552E-13, 1.02E-12, 4.6581E-13, 2.3552E-13
DataValue, -17.5, 2, 0, 2.3611E-13, -3.0416999999999996E-13, 1E-12, 2.3611E-13, 3.0416999999999996E-13
DataValue, -17.400000000000002, 2, 0, 2.1809999999999997E-13, -1.5601999999999998E-13, 9.6E-13, 2.1809999999999997E-13, 1.5601999999999998E-13
DataValue, -17.3, 2, 0, 7.225E-14, -1.9521999999999998E-13, 7.5E-13, 7.225E-14, 1.9521999999999998E-13
DataValue, -17.2, 2, 0, 2.7669999999999997E-14, -5.757E-14, 7.8E-13, 2.7669999999999997E-14, 5.757E-14
DataValue, -17.1, 2, 0, 3.1029999999999995E-14, -6.233999999999999E-14, 5.8E-13, 3.1029999999999995E-14, 6.233999999999999E-14
DataValue, -17, 2, 0, 1.547E-14, -1.2402999999999998E-13, 8.8E-13, 1.547E-14, 1.2402999999999998E-13
DataValue, -16.9, 2, 0, 2.81E-15, -3.349E-14, 6.5E-13, 2.81E-15, 3.349E-14
DataValue, -16.8, 2, 0, 1.5009999999999997E-14, -2.7109999999999998E-14, 7E-13, 1.5009999999999997E-14, 2.7109999999999998E-14
DataValue, -16.7, 2, 0, -6.34E-15, -3.785E-14, 1.17E-12, 6.34E-15, 3.785E-14
DataValue, -16.6, 2, 0, -2.0899999999999996E-15, -4.1359999999999994E-14, 7.7E-13, 2.0899999999999996E-15, 4.1359999999999994E-14
DataValue, -16.5, 2, 0, 1.5359999999999997E-14, -9.998E-14, 9.3E-13, 1.5359999999999997E-14, 9.998E-14
DataValue, -16.4, 2, 0, 1.0408999999999999E-13, -1.1677999999999998E-13, 7.5E-13, 1.0408999999999999E-13, 1.1677999999999998E-13
DataValue, -16.3, 2, 0, 1.0389999999999999E-14, -5.082E-14, 6.9E-13, 1.0389999999999999E-14, 5.082E-14
DataValue, -16.2, 2, 0, 2.1009999999999997E-14, -6.333E-14, 1.13E-12, 2.1009999999999997E-14, 6.333E-14
DataValue, -16.1, 2, 0, 4.23E-15, -4.7979999999999995E-14, 6.5E-13, 4.23E-15, 4.7979999999999995E-14
DataValue, -16, 2, 0, 1.5799999999999998E-15, -4.426E-14, 9.3E-13, 1.5799999999999998E-15, 4.426E-14
DataValue, -15.9, 2, 0, -1.5739999999999998E-14, -2.6119999999999997E-14, 8.1E-13, 1.5739999999999998E-14, 2.6119999999999997E-14
DataValue, -15.8, 2, 0, -1.4639999999999998E-14, -3.1129999999999996E-14, 5.4E-13, 1.4639999999999998E-14, 3.1129999999999996E-14
DataValue, -15.700000000000001, 2, 0, -2.377E-14, -4.8919999999999995E-14, 1.06E-12, 2.377E-14, 4.8919999999999995E-14
DataValue, -15.6, 2, 0, -2.4709999999999996E-14, -2.4829999999999997E-14, 1.11E-12, 2.4709999999999996E-14, 2.4829999999999997E-14
DataValue, -15.5, 2, 0, -3.161E-14, -3.394E-14, 1.53E-12, 3.161E-14, 3.394E-14
DataValue, -15.4, 2, 0, -2.569E-14, -1.826E-14, 5.7E-13, 2.569E-14, 1.826E-14
DataValue, -15.3, 2, 0, -1.6279999999999998E-14, -2.924E-14, 1.16E-12, 1.6279999999999998E-14, 2.924E-14
DataValue, -15.200000000000001, 2, 0, -8.1999999999999991E-15, -4.691E-14, 1.37E-12, 8.1999999999999991E-15, 4.691E-14
DataValue, -15.1, 2, 0, -8.8399999999999985E-15, -4.625E-14, 8.2E-13, 8.8399999999999985E-15, 4.625E-14
DataValue, -15, 2, 0, -1.859E-14, -3.4E-14, 1.24E-12, 1.859E-14, 3.4E-14
DataValue, -14.9, 2, 0, -3.1589999999999995E-14, -2.3949999999999998E-14, 6.2E-13, 3.1589999999999995E-14, 2.3949999999999998E-14
DataValue, -14.8, 2, 0, -2.0569999999999998E-14, -2.8649999999999997E-14, 7.6E-13, 2.0569999999999998E-14, 2.8649999999999997E-14
DataValue, -14.700000000000001, 2, 0, -2.0849999999999998E-14, -2.0429999999999998E-14, 7.8E-13, 2.0849999999999998E-14, 2.0429999999999998E-14
DataValue, -14.6, 2, 0, -1.5479999999999998E-14, -3.397E-14, 8.3E-13, 1.5479999999999998E-14, 3.397E-14
DataValue, -14.5, 2, 0, -1.3119999999999999E-14, -2.899E-14, 9.1E-13, 1.3119999999999999E-14, 2.899E-14
DataValue, -14.4, 2, 0, -2.0919999999999998E-14, -2.7559999999999998E-14, 8.4E-13, 2.0919999999999998E-14, 2.7559999999999998E-14
DataValue, -14.3, 2, 0, -2.224E-14, -2.8419999999999997E-14, 9.5E-13, 2.224E-14, 2.8419999999999997E-14
DataValue, -14.200000000000001, 2, 0, -2.5489999999999997E-14, -2.99E-14, 1.13E-12, 2.5489999999999997E-14, 2.99E-14
DataValue, -14.1, 2, 0, -2.2629999999999997E-14, -2.6829999999999998E-14, 6.4E-13, 2.2629999999999997E-14, 2.6829999999999998E-14
DataValue, -14, 2, 0, -1.924E-14, -2.6289999999999998E-14, 7E-13, 1.924E-14, 2.6289999999999998E-14
DataValue, -13.9, 2, 0, -1.648E-14, -2.442E-14, 8.2E-13, 1.648E-14, 2.442E-14
DataValue, -13.8, 2, 0, -2.192E-14, -2.0359999999999998E-14, 7.5E-13, 2.192E-14, 2.0359999999999998E-14
DataValue, -13.700000000000001, 2, 0, -2.1829999999999997E-14, -2.0689999999999998E-14, 5.8E-13, 2.1829999999999997E-14, 2.0689999999999998E-14
DataValue, -13.6, 2, 0, -1.749E-14, -3.084E-14, 6.5E-13, 1.749E-14, 3.084E-14
