
SetupTitle, Transfer Curve - Back Gate
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 127
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, AbsId, AbsIs
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, AbsId, AbsIs
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 1
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/22/2019 12:44:02
MetaData, TestRecord.TestTarget, 2um-3
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f4ad3a3c-af86-433f-984d-fe13bdf7299c
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -10
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-16, 1E-16
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-10, 1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.4166666666666667
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.4166666666666667
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.4166666666666667
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.4166666666666667
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.4166666666666667
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU6:MP, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=-10 V, Stop=10 V, Step=100 mV, No. of Steps=201, Compliance=10 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=Vd, Source Mode=V, Source=2 V, Compliance=10 uA	[CONSTANTS] Unit=SMU4:HR/AS, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		-0.1	-0.9	2
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer Curve - Back Gate
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Vs, Id, Is, Ig, AbsId, AbsIs
DataValue, -10, 2, 0, 2.46626E-11, -2.45439E-11, -4.48E-12, 2.46626E-11, 2.45439E-11
DataValue, -9.9, 2, 0, 2.16011E-11, -2.28096E-11, -3.11E-12, 2.16011E-11, 2.28096E-11
DataValue, -9.8, 2, 0, 2.14943E-11, -2.17178E-11, -3.49E-12, 2.14943E-11, 2.17178E-11
DataValue, -9.7000000000000011, 2, 0, 2.04316E-11, -1.9878999999999998E-11, -1.64E-12, 2.04316E-11, 1.9878999999999998E-11
DataValue, -9.6, 2, 0, 1.91276E-11, -1.9804599999999998E-11, -1E-12, 1.91276E-11, 1.9804599999999998E-11
DataValue, -9.5, 2, 0, 1.7728899999999998E-11, -1.81227E-11, -1.1E-12, 1.7728899999999998E-11, 1.81227E-11
DataValue, -9.4, 2, 0, 1.67403E-11, -1.67648E-11, -9.2E-13, 1.67403E-11, 1.67648E-11
DataValue, -9.3, 2, 0, 1.52619E-11, -1.552E-11, -4.2E-13, 1.52619E-11, 1.552E-11
DataValue, -9.2000000000000011, 2, 0, 1.3823E-11, -1.41585E-11, -2.7E-13, 1.3823E-11, 1.41585E-11
DataValue, -9.1, 2, 0, 1.31771E-11, -1.34246E-11, -1E-13, 1.31771E-11, 1.34246E-11
DataValue, -9, 2, 0, 1.2466099999999999E-11, -1.2443E-11, -4E-14, 1.2466099999999999E-11, 1.2443E-11
DataValue, -8.9, 2, 0, 1.13101E-11, -1.15309E-11, 2.7E-13, 1.13101E-11, 1.15309E-11
DataValue, -8.8, 2, 0, 1.06126E-11, -1.08716E-11, 2.8E-13, 1.06126E-11, 1.08716E-11
DataValue, -8.7000000000000011, 2, 0, 1.01485E-11, -9.1404699999999985E-12, 2E-13, 1.01485E-11, 9.1404699999999985E-12
DataValue, -8.6, 2, 0, 7.5369E-12, -6.35508E-12, 1.1E-13, 7.5369E-12, 6.35508E-12
DataValue, -8.5, 2, 0, 5.50315E-12, -5.5126499999999995E-12, 1.6E-13, 5.50315E-12, 5.5126499999999995E-12
DataValue, -8.4, 2, 0, 5.4244799999999995E-12, -5.4201699999999995E-12, 1.4E-13, 5.4244799999999995E-12, 5.4201699999999995E-12
DataValue, -8.3, 2, 0, 5.3666599999999993E-12, -5.21758E-12, 1.4E-13, 5.3666599999999993E-12, 5.21758E-12
DataValue, -8.2, 2, 0, 4.8913499999999993E-12, -5.0147E-12, 3.9E-13, 4.8913499999999993E-12, 5.0147E-12
DataValue, -8.1, 2, 0, 4.14166E-12, -4.1615999999999996E-12, 1.32E-12, 4.14166E-12, 4.1615999999999996E-12
DataValue, -8, 2, 0, 3.8210299999999995E-12, -4.29152E-12, 9E-13, 3.8210299999999995E-12, 4.29152E-12
DataValue, -7.9, 2, 0, 3.5710599999999995E-12, -3.6372799999999996E-12, 5.1E-13, 3.5710599999999995E-12, 3.6372799999999996E-12
DataValue, -7.8, 2, 0, 3.4791299999999995E-12, -3.63931E-12, 6.3E-13, 3.4791299999999995E-12, 3.63931E-12
DataValue, -7.7, 2, 0, 3.5003899999999998E-12, -3.46982E-12, 8.8E-13, 3.5003899999999998E-12, 3.46982E-12
DataValue, -7.6000000000000005, 2, 0, 3.02645E-12, -3.1441499999999997E-12, 8.8E-13, 3.02645E-12, 3.1441499999999997E-12
DataValue, -7.5, 2, 0, 2.9031699999999996E-12, -2.94915E-12, 7.4E-13, 2.9031699999999996E-12, 2.94915E-12
DataValue, -7.4, 2, 0, 2.5028299999999997E-12, -2.5132199999999997E-12, 6.7E-13, 2.5028299999999997E-12, 2.5132199999999997E-12
DataValue, -7.3, 2, 0, 2.21275E-12, -2.2169799999999997E-12, 1.1E-12, 2.21275E-12, 2.2169799999999997E-12
DataValue, -7.2, 2, 0, 1.9135199999999997E-12, -2.0051E-12, 1E-12, 1.9135199999999997E-12, 2.0051E-12
DataValue, -7.1000000000000005, 2, 0, 1.8139199999999998E-12, -1.85639E-12, 1.29E-12, 1.8139199999999998E-12, 1.85639E-12
DataValue, -7, 2, 0, 1.5507899999999999E-12, -1.59038E-12, 1.11E-12, 1.5507899999999999E-12, 1.59038E-12
DataValue, -6.9, 2, 0, 1.37051E-12, -1.40098E-12, 1.3E-12, 1.37051E-12, 1.40098E-12
DataValue, -6.8, 2, 0, 1.1828899999999998E-12, -1.29739E-12, 4.5E-13, 1.1828899999999998E-12, 1.29739E-12
DataValue, -6.7, 2, 0, 1.1269199999999998E-12, -1.1483499999999999E-12, 5E-13, 1.1269199999999998E-12, 1.1483499999999999E-12
DataValue, -6.6000000000000005, 2, 0, 8.9791E-13, -9.8129999999999987E-13, 7.9E-13, 8.9791E-13, 9.8129999999999987E-13
DataValue, -6.5, 2, 0, 8.588999999999999E-13, -8.7618999999999992E-13, 7.9E-13, 8.588999999999999E-13, 8.7618999999999992E-13
DataValue, -6.4, 2, 0, 7.252699999999999E-13, -7.5612999999999993E-13, 5.6E-13, 7.252699999999999E-13, 7.5612999999999993E-13
DataValue, -6.3, 2, 0, 5.9168E-13, -6.1800999999999991E-13, 5.3E-13, 5.9168E-13, 6.1800999999999991E-13
DataValue, -6.2, 2, 0, 5.2679999999999994E-13, -4.9323999999999993E-13, 6.4E-13, 5.2679999999999994E-13, 4.9323999999999993E-13
DataValue, -6.1000000000000005, 2, 0, 4.2139E-13, -4.7158999999999991E-13, 6.9E-13, 4.2139E-13, 4.7158999999999991E-13
DataValue, -6, 2, 0, 3.5782E-13, -4.1378999999999995E-13, 6.8E-13, 3.5782E-13, 4.1378999999999995E-13
DataValue, -5.9, 2, 0, 3.3008E-13, -3.5413E-13, 6.8E-13, 3.3008E-13, 3.5413E-13
DataValue, -5.8, 2, 0, 2.7234E-13, -3.0653999999999997E-13, 8E-13, 2.7234E-13, 3.0653999999999997E-13
DataValue, -5.7, 2, 0, 2.0332999999999998E-13, -2.5605999999999997E-13, 1.02E-12, 2.0332999999999998E-13, 2.5605999999999997E-13
DataValue, -5.6000000000000005, 2, 0, 1.6809E-13, -2.1669999999999998E-13, 8.1E-13, 1.6809E-13, 2.1669999999999998E-13
DataValue, -5.5, 2, 0, 1.3959E-13, -1.7870999999999998E-13, 9.2E-13, 1.3959E-13, 1.7870999999999998E-13
DataValue, -5.4, 2, 0, 1.1745E-13, -1.7095E-13, 1.01E-12, 1.1745E-13, 1.7095E-13
DataValue, -5.3, 2, 0, 8.280999999999999E-14, -1.4730999999999998E-13, 9.3E-13, 8.280999999999999E-14, 1.4730999999999998E-13
DataValue, -5.2, 2, 0, 7.293999999999999E-14, -1.1238E-13, 7.8E-13, 7.293999999999999E-14, 1.1238E-13
DataValue, -5.1000000000000005, 2, 0, 6.3969999999999991E-14, -1.0105E-13, 7.7E-13, 6.3969999999999991E-14, 1.0105E-13
DataValue, -5, 2, 0, 4.7849999999999993E-14, -8.288E-14, 5.7E-13, 4.7849999999999993E-14, 8.288E-14
DataValue, -4.9, 2, 0, 3.9749999999999995E-14, -7.0589999999999993E-14, 5.1E-13, 3.9749999999999995E-14, 7.0589999999999993E-14
DataValue, -4.8, 2, 0, 1.9159999999999997E-14, -6.283E-14, 8.8E-13, 1.9159999999999997E-14, 6.283E-14
DataValue, -4.7, 2, 0, 1.7329999999999997E-14, -4.8609999999999994E-14, 5.7E-13, 1.7329999999999997E-14, 4.8609999999999994E-14
DataValue, -4.6000000000000005, 2, 0, 8.6999999999999994E-16, -4.4699999999999995E-14, 7.1E-13, 8.6999999999999994E-16, 4.4699999999999995E-14
DataValue, -4.5, 2, 0, -1.56E-15, -3.9009999999999996E-14, 7.1E-13, 1.56E-15, 3.9009999999999996E-14
DataValue, -4.4, 2, 0, -6.7699999999999992E-15, -3.7269999999999995E-14, 8.7E-13, 6.7699999999999992E-15, 3.7269999999999995E-14
DataValue, -4.3, 2, 0, -1.3739999999999998E-14, -4.162E-14, 1.12E-12, 1.3739999999999998E-14, 4.162E-14
DataValue, -4.2, 2, 0, -1.683E-14, -3.175E-14, 9.7E-13, 1.683E-14, 3.175E-14
DataValue, -4.1, 2, 0, -2.7859999999999998E-14, -2.7489999999999998E-14, 9.9E-13, 2.7859999999999998E-14, 2.7489999999999998E-14
DataValue, -4, 2, 0, -1.8669999999999998E-14, -2.6749999999999997E-14, 1.2E-12, 1.8669999999999998E-14, 2.6749999999999997E-14
DataValue, -3.9, 2, 0, -2.5459999999999996E-14, -2.693E-14, 1.31E-12, 2.5459999999999996E-14, 2.693E-14
DataValue, -3.8000000000000003, 2, 0, -2.0499999999999998E-14, -2.5459999999999996E-14, 7.6E-13, 2.0499999999999998E-14, 2.5459999999999996E-14
DataValue, -3.7, 2, 0, -3.4E-14, -3.355E-14, 9.1E-13, 3.4E-14, 3.355E-14
