
SetupTitle, Transfer Curve - Back Gate
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 127
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, AbsId, AbsIs
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, AbsId, AbsIs
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 1
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/22/2019 14:44:59
MetaData, TestRecord.TestTarget, .3um-4
MetaData, TestRecord.IterationIndex, 18
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bff51cac-8499-4d02-b5a2-67aec3ba9f70
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -40
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-07, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.87912087912087911
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.87912087912087911
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.87912087912087911
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.87912087912087911
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.87912087912087911
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU6:MP, Name=Vg, Direction=Single, Linear/Log=LINEAR, Start=-40 V, Stop=40 V, Step=364 mV, No. of Steps=221, Compliance=10 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=Vd, Source Mode=V, Source=2 V, Compliance=10 uA	[CONSTANTS] Unit=SMU4:HR/AS, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		-0.1	-0.9	2
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer Curve - Back Gate
Dimension1, 221, 221, 221, 221, 221, 221, 221, 221
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Vs, Id, Is, Ig, AbsId, AbsIs
DataValue, -40, 2, 0, 1.47365E-08, -1.48013E-08, -7.6E-12, 1.47365E-08, 1.48013E-08
DataValue, -39.636, 2, 0, 1.2278899999999998E-08, -1.1828899999999999E-08, -4.07E-12, 1.2278899999999998E-08, 1.1828899999999999E-08
DataValue, -39.272, 2, 0, 1.0010899999999999E-08, -1.01097E-08, -2.46E-12, 1.0010899999999999E-08, 1.01097E-08
DataValue, -38.910000000000004, 2, 0, 8.1470999999999989E-09, -7.79125E-09, -1.35E-12, 8.1470999999999989E-09, 7.79125E-09
DataValue, -38.546, 2, 0, 6.48322E-09, -7.01402E-09, -4.9E-13, 6.48322E-09, 7.01402E-09
DataValue, -38.182, 2, 0, 6.08109E-09, -6.08105E-09, 1.7E-13, 6.08109E-09, 6.08105E-09
DataValue, -37.818, 2, 0, 5.37371E-09, -5.53774E-09, 8.7E-13, 5.37371E-09, 5.53774E-09
DataValue, -37.454, 2, 0, 4.59727E-09, -4.68923E-09, 1.56E-12, 4.59727E-09, 4.68923E-09
DataValue, -37.09, 2, 0, 3.93795E-09, -4.16156E-09, 3.57E-12, 3.93795E-09, 4.16156E-09
DataValue, -36.728, 2, 0, 3.60922E-09, -3.49202E-09, 5.15E-12, 3.60922E-09, 3.49202E-09
DataValue, -36.364, 2, 0, 3.0181E-09, -3.20188E-09, 5.69E-12, 3.0181E-09, 3.20188E-09
DataValue, -36, 2, 0, 2.8326E-09, -2.99874E-09, 7.15E-12, 2.8326E-09, 2.99874E-09
DataValue, -35.636, 2, 0, 2.42377E-09, -2.49548E-09, 1E-11, 2.42377E-09, 2.49548E-09
DataValue, -35.272, 2, 0, 2.14093E-09, -2.14798E-09, 1.049E-11, 2.14093E-09, 2.14798E-09
DataValue, -34.910000000000004, 2, 0, 1.73779E-09, -1.98899E-09, 1.305E-11, 1.73779E-09, 1.98899E-09
DataValue, -34.546, 2, 0, 1.6002E-09, -1.51139E-09, 1.254E-11, 1.6002E-09, 1.51139E-09
DataValue, -34.182, 2, 0, 1.92329E-09, -1.53268E-09, 1.522E-11, 1.92329E-09, 1.53268E-09
DataValue, -33.818, 2, 0, 1.31179E-09, -1.2999E-09, 1.218E-11, 1.31179E-09, 1.2999E-09
DataValue, -33.454, 2, 0, 1.33839E-09, -1.339E-09, 1.298E-11, 1.33839E-09, 1.339E-09
DataValue, -33.09, 2, 0, 1.28575E-09, -1.31757E-09, 1.645E-11, 1.28575E-09, 1.31757E-09
DataValue, -32.728, 2, 0, 1.20905E-09, -1.1914E-09, 2.34E-11, 1.20905E-09, 1.1914E-09
DataValue, -32.364, 2, 0, 1.08131E-09, -1.0863E-09, 2.594E-11, 1.08131E-09, 1.0863E-09
DataValue, -32, 2, 0, 7.9755E-10, -6.67897E-10, 2.246E-11, 7.9755E-10, 6.67897E-10
DataValue, -31.636, 2, 0, 5.7086400000000007E-10, -5.26155E-10, 2.284E-11, 5.7086400000000007E-10, 5.26155E-10
DataValue, -31.272000000000002, 2, 0, 6.09187E-10, -7.685260000000001E-10, 2.267E-11, 6.09187E-10, 7.685260000000001E-10
DataValue, -30.91, 2, 0, 6.2722500000000008E-10, -5.5360400000000007E-10, 1.8E-11, 6.2722500000000008E-10, 5.5360400000000007E-10
DataValue, -30.546, 2, 0, 5.14245E-10, -5.9718E-10, 2.462E-11, 5.14245E-10, 5.9718E-10
DataValue, -30.182000000000002, 2, 0, 4.1673200000000003E-10, -3.07162E-10, 2.589E-11, 4.1673200000000003E-10, 3.07162E-10
DataValue, -29.818, 2, 0, 3.21305E-10, -4.28132E-10, 2.258E-11, 3.21305E-10, 4.28132E-10
DataValue, -29.454, 2, 0, 7.0279700000000007E-10, -5.14293E-10, 1.966E-11, 7.0279700000000007E-10, 5.14293E-10
DataValue, -29.09, 2, 0, 5.49152E-10, -3.9264600000000005E-10, 2.129E-11, 5.49152E-10, 3.9264600000000005E-10
DataValue, -28.728, 2, 0, 3.80317E-10, -3.31612E-10, 2.047E-11, 3.80317E-10, 3.31612E-10
DataValue, -28.364, 2, 0, 2.77889E-10, -2.69726E-10, 2.528E-11, 2.77889E-10, 2.69726E-10
DataValue, -28, 2, 0, 1.84596E-10, -2.12984E-10, 1.853E-11, 1.84596E-10, 2.12984E-10
DataValue, -27.636, 2, 0, 2.1352000000000003E-10, -2.3369E-10, 2.03E-11, 2.1352000000000003E-10, 2.3369E-10
DataValue, -27.272000000000002, 2, 0, 1.65959E-10, -1.88685E-10, 2.259E-11, 1.65959E-10, 1.88685E-10
DataValue, -26.91, 2, 0, 1.66475E-10, -1.4247500000000002E-10, 3.766E-11, 1.66475E-10, 1.4247500000000002E-10
DataValue, -26.546, 2, 0, 1.4225500000000002E-10, -1.28655E-10, 4.037E-11, 1.4225500000000002E-10, 1.28655E-10
DataValue, -26.182000000000002, 2, 0, 1.10715E-10, -1.40726E-10, 2.618E-11, 1.10715E-10, 1.40726E-10
DataValue, -25.818, 2, 0, 1.21899E-10, -1.2982E-10, 2.073E-11, 1.21899E-10, 1.2982E-10
DataValue, -25.454, 2, 0, 1.6915100000000001E-10, -1.42715E-10, 2.666E-11, 1.6915100000000001E-10, 1.42715E-10
DataValue, -25.09, 2, 0, 1.36613E-10, -1.3988100000000002E-10, 2.089E-11, 1.36613E-10, 1.3988100000000002E-10
DataValue, -24.728, 2, 0, 1.9119600000000001E-10, -1.64829E-10, 2.2E-11, 1.9119600000000001E-10, 1.64829E-10
DataValue, -24.364, 2, 0, 1.2561600000000002E-10, -1.3006600000000001E-10, 3.548E-11, 1.2561600000000002E-10, 1.3006600000000001E-10
DataValue, -24, 2, 0, 2.4700200000000004E-10, -2.87628E-10, 2.109E-11, 2.4700200000000004E-10, 2.87628E-10
DataValue, -23.636, 2, 0, 4.1094300000000006E-10, -3.1443E-10, 1.973E-11, 4.1094300000000006E-10, 3.1443E-10
DataValue, -23.272000000000002, 2, 0, 1.9972E-10, -1.53098E-10, 3.09E-11, 1.9972E-10, 1.53098E-10
DataValue, -22.91, 2, 0, 1.4279200000000002E-10, -1.18346E-10, 3.553E-11, 1.4279200000000002E-10, 1.18346E-10
DataValue, -22.546, 2, 0, 1.0640700000000001E-10, -1.5511600000000002E-10, 2.635E-11, 1.0640700000000001E-10, 1.5511600000000002E-10
DataValue, -22.182000000000002, 2, 0, 1.28553E-10, -1.49974E-10, 2.826E-11, 1.28553E-10, 1.49974E-10
DataValue, -21.818, 2, 0, 8.7671E-11, -8.4879000000000013E-11, 2.705E-11, 8.7671E-11, 8.4879000000000013E-11
DataValue, -21.454, 2, 0, 6.55487E-11, -7.0270199999999993E-11, 7.69E-12, 6.55487E-11, 7.0270199999999993E-11
DataValue, -21.09, 2, 0, 7.29512E-11, -4.89329E-11, 3.96E-12, 7.29512E-11, 4.89329E-11
DataValue, -20.728, 2, 0, 4.62475E-11, -5.2056099999999997E-11, 3.52E-12, 4.62475E-11, 5.2056099999999997E-11
DataValue, -20.364, 2, 0, 2.9729900000000004E-10, -2.9059200000000004E-10, 2.73E-12, 2.9729900000000004E-10, 2.9059200000000004E-10
DataValue, -20, 2, 0, 2.8498700000000004E-10, -3.0832800000000004E-10, 4.22E-12, 2.8498700000000004E-10, 3.0832800000000004E-10
DataValue, -19.636, 2, 0, 2.5100300000000004E-10, -2.1107600000000003E-10, 4.73E-12, 2.5100300000000004E-10, 2.1107600000000003E-10
DataValue, -19.272000000000002, 2, 0, 1.9655400000000002E-10, -1.7564900000000003E-10, 6.31E-12, 1.9655400000000002E-10, 1.7564900000000003E-10
DataValue, -18.91, 2, 0, 2.67578E-10, -2.49305E-10, 7.53E-12, 2.67578E-10, 2.49305E-10
DataValue, -18.546, 2, 0, 2.1001400000000002E-10, -1.7076300000000001E-10, 8.89E-12, 2.1001400000000002E-10, 1.7076300000000001E-10
DataValue, -18.182, 2, 0, 2.09609E-10, -2.44107E-10, 1.108E-11, 2.09609E-10, 2.44107E-10
DataValue, -17.818, 2, 0, 2.55844E-10, -1.8634600000000003E-10, 1.29E-11, 2.55844E-10, 1.8634600000000003E-10
DataValue, -17.454, 2, 0, 2.3787600000000003E-10, -2.3287500000000004E-10, 2.032E-11, 2.3787600000000003E-10, 2.3287500000000004E-10
DataValue, -17.09, 2, 0, 2.0909900000000002E-10, -2.2665000000000001E-10, 2.254E-11, 2.0909900000000002E-10, 2.2665000000000001E-10
DataValue, -16.728, 2, 0, 2.04586E-10, -2.45316E-10, 2.283E-11, 2.04586E-10, 2.45316E-10
DataValue, -16.364, 2, 0, 2.40405E-10, -2.42781E-10, 2.212E-11, 2.40405E-10, 2.42781E-10
DataValue, -16, 2, 0, 2.60581E-10, -2.8905500000000004E-10, 3.099E-11, 2.60581E-10, 2.8905500000000004E-10
DataValue, -15.636000000000001, 2, 0, 2.2796E-10, -2.55695E-10, 2.008E-11, 2.2796E-10, 2.55695E-10
