
SetupTitle, Transfer Curve - Back Gate
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 127
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, AbsId, AbsIs
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, AbsId, AbsIs
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 1
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/22/2019 13:59:34
MetaData, TestRecord.TestTarget, .4um-5
MetaData, TestRecord.IterationIndex, 12
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 928c1eca-b666-49b5-8b28-d785d42aa744
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -30
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-16, 1E-16
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-07, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU6:MP, Name=Vg, Direction=Single, Linear/Log=LINEAR, Start=-30 V, Stop=2 V, Step=146 mV, No. of Steps=221, Compliance=10 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=Vd, Source Mode=V, Source=-2 V, Compliance=10 uA	[CONSTANTS] Unit=SMU4:HR/AS, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		-0.1	-0.9	2
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer Curve - Back Gate
Dimension1, 221, 221, 221, 221, 221, 221, 221, 221
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Vs, Id, Is, Ig, AbsId, AbsIs
DataValue, -30, -2, 0, -2.3637599999999998E-08, 1.5304699999999997E-08, -2.531E-11, 2.3637599999999998E-08, 1.5304699999999997E-08
DataValue, -29.854, -2, 0, -1.25629E-08, 1.37806E-08, -1.221E-11, 1.25629E-08, 1.37806E-08
DataValue, -29.71, -2, 0, -9.4954999999999989E-09, 8.3487E-09, -6.1E-12, 9.4954999999999989E-09, 8.3487E-09
DataValue, -29.564, -2, 0, -7.72626E-09, 7.79762E-09, -7.08E-12, 7.72626E-09, 7.79762E-09
DataValue, -29.418, -2, 0, -7.32653E-09, 7.03948E-09, -5.45E-12, 7.32653E-09, 7.03948E-09
DataValue, -29.272000000000002, -2, 0, -6.70438E-09, 6.08259E-09, -2.42E-12, 6.70438E-09, 6.08259E-09
DataValue, -29.128, -2, 0, -5.76324E-09, 5.51109E-09, -1.97E-12, 5.76324E-09, 5.51109E-09
DataValue, -28.982, -2, 0, -5.69583E-09, 5.81575E-09, -2.34E-12, 5.69583E-09, 5.81575E-09
DataValue, -28.836000000000002, -2, 0, -5.25129E-09, 5.24388E-09, -2.01E-12, 5.25129E-09, 5.24388E-09
DataValue, -28.69, -2, 0, -4.52548E-09, 4.8548E-09, -1.09E-12, 4.52548E-09, 4.8548E-09
DataValue, -28.546, -2, 0, -4.28017E-09, 4.39608E-09, -8.3E-13, 4.28017E-09, 4.39608E-09
DataValue, -28.400000000000002, -2, 0, -4E-09, 3.78337E-09, -4.2E-13, 4E-09, 3.78337E-09
DataValue, -28.254, -2, 0, -3.86451E-09, 4.15196E-09, -1E-13, 3.86451E-09, 4.15196E-09
DataValue, -28.11, -2, 0, -4.02024E-09, 3.9332E-09, 1.8E-13, 4.02024E-09, 3.9332E-09
DataValue, -27.964000000000002, -2, 0, -3.55538E-09, 3.42758E-09, 4.6E-13, 3.55538E-09, 3.42758E-09
DataValue, -27.818, -2, 0, -3.27238E-09, 3.21889E-09, 7.6E-13, 3.27238E-09, 3.21889E-09
DataValue, -27.672, -2, 0, -3.02627E-09, 2.91773E-09, 7.5E-13, 3.02627E-09, 2.91773E-09
DataValue, -27.528000000000002, -2, 0, -2.63667E-09, 2.62966E-09, 8.2E-13, 2.63667E-09, 2.62966E-09
DataValue, -27.382, -2, 0, -2.51792E-09, 2.40683E-09, 1.1E-12, 2.51792E-09, 2.40683E-09
DataValue, -27.236, -2, 0, -2.09285E-09, 2.11467E-09, 1.07E-12, 2.09285E-09, 2.11467E-09
DataValue, -27.09, -2, 0, -2.11833E-09, 2.05031E-09, 2.12E-12, 2.11833E-09, 2.05031E-09
DataValue, -26.946, -2, 0, -1.88384E-09, 1.86419E-09, 2.78E-12, 1.88384E-09, 1.86419E-09
DataValue, -26.8, -2, 0, -1.93E-09, 1.81286E-09, 2.88E-12, 1.93E-09, 1.81286E-09
DataValue, -26.654, -2, 0, -1.66415E-09, 1.628E-09, 2.77E-12, 1.66415E-09, 1.628E-09
DataValue, -26.51, -2, 0, -1.40807E-09, 1.49856E-09, 2.28E-12, 1.40807E-09, 1.49856E-09
DataValue, -26.364, -2, 0, -1.40971E-09, 1.45234E-09, 3.47E-12, 1.40971E-09, 1.45234E-09
DataValue, -26.218, -2, 0, -1.24852E-09, 1.25004E-09, 4.7399999999999996E-12, 1.24852E-09, 1.25004E-09
DataValue, -26.072, -2, 0, -1.15544E-09, 1.20101E-09, 6.02E-12, 1.15544E-09, 1.20101E-09
DataValue, -25.928, -2, 0, -1.04727E-09, 1.0942E-09, 5.6E-12, 1.04727E-09, 1.0942E-09
DataValue, -25.782, -2, 0, -9.6191300000000017E-10, 9.7843E-10, 6.64E-12, 9.6191300000000017E-10, 9.7843E-10
DataValue, -25.636, -2, 0, -9.1330300000000007E-10, 9.0995100000000006E-10, 6.84E-12, 9.1330300000000007E-10, 9.0995100000000006E-10
DataValue, -25.490000000000002, -2, 0, -8.7813200000000006E-10, 8.7643E-10, 6.93E-12, 8.7813200000000006E-10, 8.7643E-10
DataValue, -25.346, -2, 0, -8.0341700000000008E-10, 8.18803E-10, 6.57E-12, 8.0341700000000008E-10, 8.18803E-10
DataValue, -25.2, -2, 0, -6.9140800000000008E-10, 7.0108600000000007E-10, 5.77E-12, 6.9140800000000008E-10, 7.0108600000000007E-10
DataValue, -25.054000000000002, -2, 0, -6.42672E-10, 6.65428E-10, 5.82E-12, 6.42672E-10, 6.65428E-10
DataValue, -24.91, -2, 0, -5.6607000000000009E-10, 5.8094000000000006E-10, 1.169E-11, 5.6607000000000009E-10, 5.8094000000000006E-10
DataValue, -24.764, -2, 0, -5.2696700000000007E-10, 5.3953800000000007E-10, 9.07E-12, 5.2696700000000007E-10, 5.3953800000000007E-10
DataValue, -24.618000000000002, -2, 0, -5.38882E-10, 5.1841200000000009E-10, 1.094E-11, 5.38882E-10, 5.1841200000000009E-10
DataValue, -24.472, -2, 0, -4.99032E-10, 4.98634E-10, 7.93E-12, 4.99032E-10, 4.98634E-10
DataValue, -24.328, -2, 0, -4.50172E-10, 4.6564900000000003E-10, 1.684E-11, 4.50172E-10, 4.6564900000000003E-10
DataValue, -24.182000000000002, -2, 0, -4.6003500000000006E-10, 4.54366E-10, 1.725E-11, 4.6003500000000006E-10, 4.54366E-10
DataValue, -24.036, -2, 0, -4.16399E-10, 4.27819E-10, 1.63E-11, 4.16399E-10, 4.27819E-10
DataValue, -23.89, -2, 0, -3.4726400000000003E-10, 3.45242E-10, 6.54E-12, 3.4726400000000003E-10, 3.45242E-10
DataValue, -23.746000000000002, -2, 0, -3.3054100000000004E-10, 3.4383000000000004E-10, 5.07E-12, 3.3054100000000004E-10, 3.4383000000000004E-10
DataValue, -23.6, -2, 0, -3.67902E-10, 3.29158E-10, 5.63E-12, 3.67902E-10, 3.29158E-10
DataValue, -23.454, -2, 0, -2.75764E-10, 2.82976E-10, 6.2E-12, 2.75764E-10, 2.82976E-10
DataValue, -23.31, -2, 0, -2.70187E-10, 2.8162E-10, 9.52E-12, 2.70187E-10, 2.8162E-10
DataValue, -23.164, -2, 0, -2.5699300000000003E-10, 2.4835200000000004E-10, 1.077E-11, 2.5699300000000003E-10, 2.4835200000000004E-10
DataValue, -23.018, -2, 0, -2.45475E-10, 2.40753E-10, 6.28E-12, 2.45475E-10, 2.40753E-10
DataValue, -22.872, -2, 0, -2.3540000000000003E-10, 2.39608E-10, 6.76E-12, 2.3540000000000003E-10, 2.39608E-10
DataValue, -22.728, -2, 0, -2.0155900000000002E-10, 1.9764300000000003E-10, 8.97E-12, 2.0155900000000002E-10, 1.9764300000000003E-10
DataValue, -22.582, -2, 0, -1.90125E-10, 1.8030100000000002E-10, 1.376E-11, 1.90125E-10, 1.8030100000000002E-10
DataValue, -22.436, -2, 0, -1.8319400000000002E-10, 1.7906600000000003E-10, 9.44E-12, 1.8319400000000002E-10, 1.7906600000000003E-10
DataValue, -22.29, -2, 0, -1.69731E-10, 1.7550700000000002E-10, 1.574E-11, 1.69731E-10, 1.7550700000000002E-10
DataValue, -22.146, -2, 0, -1.50348E-10, 1.4511E-10, 1.229E-11, 1.50348E-10, 1.4511E-10
DataValue, -22, -2, 0, -1.49229E-10, 1.4684800000000002E-10, 1.15E-11, 1.49229E-10, 1.4684800000000002E-10
DataValue, -21.854, -2, 0, -1.19729E-10, 1.17448E-10, 1.0189999999999999E-11, 1.19729E-10, 1.17448E-10
DataValue, -21.71, -2, 0, -1.07571E-10, 1.2288000000000002E-10, 1.227E-11, 1.07571E-10, 1.2288000000000002E-10
DataValue, -21.564, -2, 0, -1.13257E-10, 1.41254E-10, 9.44E-12, 1.13257E-10, 1.41254E-10
DataValue, -21.418, -2, 0, -1.10304E-10, 1.2010200000000002E-10, 8.52E-12, 1.10304E-10, 1.2010200000000002E-10
DataValue, -21.272000000000002, -2, 0, -1.1696800000000002E-10, 1.1659100000000002E-10, 1.195E-11, 1.1696800000000002E-10, 1.1659100000000002E-10
DataValue, -21.128, -2, 0, -1.0377900000000001E-10, 9.79712E-11, 6.22E-12, 1.0377900000000001E-10, 9.79712E-11
DataValue, -20.982, -2, 0, -9.19265E-11, 9.0382199999999993E-11, 3.1E-12, 9.19265E-11, 9.0382199999999993E-11
DataValue, -20.836000000000002, -2, 0, -7.85789E-11, 8.27766E-11, 4.26E-12, 7.85789E-11, 8.27766E-11
DataValue, -20.69, -2, 0, -6.88344E-11, 7.05292E-11, 2.22E-12, 6.88344E-11, 7.05292E-11
DataValue, -20.546, -2, 0, -6.28254E-11, 6.16618E-11, 1.64E-12, 6.28254E-11, 6.16618E-11
DataValue, -20.400000000000002, -2, 0, -6.67459E-11, 6.84774E-11, 1.68E-12, 6.67459E-11, 6.84774E-11
DataValue, -20.254, -2, 0, -5.7048E-11, 5.75645E-11, 2.09E-12, 5.7048E-11, 5.75645E-11
