
SetupTitle, Id-Vd_pFET
PrimitiveTest, I/V Sweep
DataValue, -0.76, -5, 0, 1.000002E-05, -7.7E-14, -1.0000220000000001E-05, 1.000002E-05, 7.7E-14
DataValue, -0.7733, -5, 0, 1.0000030000000001E-05, -1.7E-14, -1.000019E-05, 1.0000030000000001E-05, 1.7E-14
DataValue, -0.78670000000000007, -5, 0, 1.0000050000000001E-05, -5.2000000000000006E-14, -1.000021E-05, 1.0000050000000001E-05, 5.2000000000000006E-14
DataValue, -0.8, -5, 0, 1E-05, -6.8E-14, -1.000021E-05, 1E-05, 6.8E-14
DataValue, -0.8133, -5, 0, 1.0000050000000001E-05, 1.8000000000000002E-14, -1.000019E-05, 1.0000050000000001E-05, 1.8000000000000002E-14
DataValue, -0.8267, -5, 0, 9.9999900000000018E-06, -1.2100000000000002E-13, -1.000019E-05, 9.9999900000000018E-06, 1.2100000000000002E-13
DataValue, -0.84000000000000008, -5, 0, 1.000002E-05, -5.3E-14, -1.0000200000000001E-05, 1.000002E-05, 5.3E-14
DataValue, -0.85330000000000006, -5, 0, 1.0000050000000001E-05, 3.2E-14, -1.0000230000000002E-05, 1.0000050000000001E-05, 3.2E-14
DataValue, -0.8667, -5, 0, 1.000004E-05, -1.34E-13, -1.000019E-05, 1.000004E-05, 1.34E-13
DataValue, -0.88, -5, 0, 1.000004E-05, -6.5E-14, -1.0000200000000001E-05, 1.000004E-05, 6.5E-14
DataValue, -0.89330000000000009, -5, 0, 1.0000050000000001E-05, -3.7E-14, -1.0000220000000001E-05, 1.0000050000000001E-05, 3.7E-14
DataValue, -0.90670000000000006, -5, 0, 1E-05, -5.8E-14, -1.000019E-05, 1E-05, 5.8E-14
DataValue, -0.92, -5, 0, 1.000004E-05, -1.5000000000000002E-14, -1.000021E-05, 1.000004E-05, 1.5000000000000002E-14
DataValue, -0.9333, -5, 0, 9.99997E-06, -5.1000000000000004E-14, -1.0000230000000002E-05, 9.99997E-06, 5.1000000000000004E-14
DataValue, -0.9467000000000001, -5, 0, 1.0000030000000001E-05, -3.1E-14, -1.0000200000000001E-05, 1.0000030000000001E-05, 3.1E-14
DataValue, -0.96000000000000008, -5, 0, 1.0000030000000001E-05, -2.0000000000000003E-14, -1.0000220000000001E-05, 1.0000030000000001E-05, 2.0000000000000003E-14
DataValue, -0.9733, -5, 0, 1.0000060000000002E-05, -9.3000000000000008E-14, -1.000021E-05, 1.0000060000000002E-05, 9.3000000000000008E-14
DataValue, -0.9867, -5, 0, 1.0000050000000001E-05, 3.1E-14, -1.000021E-05, 1.0000050000000001E-05, 3.1E-14
DataValue, -1, -5, 0, 1.000007E-05, -7.7E-14, -1.0000200000000001E-05, 1.000007E-05, 7.7E-14
DataValue, -1.0133, -5, 0, 1.000002E-05, -5.5000000000000005E-14, -1.000021E-05, 1.000002E-05, 5.5000000000000005E-14
DataValue, -1.0267, -5, 0, 1.0000010000000002E-05, -2.1000000000000002E-14, -1.0000230000000002E-05, 1.0000010000000002E-05, 2.1000000000000002E-14
DataValue, -1.04, -5, 0, 1.0000030000000001E-05, -7.5000000000000009E-14, -1.0000220000000001E-05, 1.0000030000000001E-05, 7.5000000000000009E-14
DataValue, -1.0533000000000001, -5, 0, 1.000002E-05, -1.9E-14, -1.000019E-05, 1.000002E-05, 1.9E-14
DataValue, -1.0667, -5, 0, 1.0000030000000001E-05, -2.4000000000000002E-14, -1.0000200000000001E-05, 1.0000030000000001E-05, 2.4000000000000002E-14
DataValue, -1.08, -5, 0, 1.000004E-05, -1.0100000000000001E-13, -1.0000200000000001E-05, 1.000004E-05, 1.0100000000000001E-13
DataValue, -1.0933000000000002, -5, 0, 1.0000030000000001E-05, -1.7E-14, -1.0000220000000001E-05, 1.0000030000000001E-05, 1.7E-14
DataValue, -1.1067, -5, 0, 1.0000060000000002E-05, -7.9E-14, -1.000021E-05, 1.0000060000000002E-05, 7.9E-14
DataValue, -1.12, -5, 0, 1.0000060000000002E-05, -2.1000000000000002E-14, -1.000019E-05, 1.0000060000000002E-05, 2.1000000000000002E-14
DataValue, -1.1333, -5, 0, 1.000004E-05, -3.0000000000000005E-14, -1.0000200000000001E-05, 1.000004E-05, 3.0000000000000005E-14
DataValue, -1.1467, -5, 0, 1E-05, -8.8E-14, -1.000019E-05, 1E-05, 8.8E-14
DataValue, -1.1600000000000001, -5, 0, 9.9999800000000011E-06, -3.9000000000000004E-14, -1.0000220000000001E-05, 9.9999800000000011E-06, 3.9000000000000004E-14
DataValue, -1.1733, -5, 0, 9.9999900000000018E-06, -2.3000000000000003E-14, -1.0000180000000002E-05, 9.9999900000000018E-06, 2.3000000000000003E-14
DataValue, -1.1867, -5, 0, 1.0000010000000002E-05, -6.8E-14, -1.000019E-05, 1.0000010000000002E-05, 6.8E-14
DataValue, -1.2, -5, 0, 1.000002E-05, -5.4000000000000003E-14, -1.000021E-05, 1.000002E-05, 5.4000000000000003E-14
DataValue, -1.2133, -5, 0, 1E-05, -6.0000000000000009E-14, -1.0000200000000001E-05, 1E-05, 6.0000000000000009E-14
DataValue, -1.2267000000000001, -5, 0, 1.0000050000000001E-05, -4.0000000000000006E-14, -1.0000200000000001E-05, 1.0000050000000001E-05, 4.0000000000000006E-14
DataValue, -1.24, -5, 0, 1.0000010000000002E-05, -6.6000000000000009E-14, -1.0000200000000001E-05, 1.0000010000000002E-05, 6.6000000000000009E-14
DataValue, -1.2533, -5, 0, 1.0000030000000001E-05, -7.1E-14, -1.000021E-05, 1.0000030000000001E-05, 7.1E-14
DataValue, -1.2667000000000002, -5, 0, 1.0000030000000001E-05, 2.8E-14, -1.0000200000000001E-05, 1.0000030000000001E-05, 2.8E-14
DataValue, -1.28, -5, 0, 1.0000010000000002E-05, -6.8E-14, -1.0000200000000001E-05, 1.0000010000000002E-05, 6.8E-14
DataValue, -1.2933000000000001, -5, 0, 9.99997E-06, -1.0000000000000002E-14, -1.0000200000000001E-05, 9.99997E-06, 1.0000000000000002E-14
DataValue, -1.3067, -5, 0, 1E-05, -1.7E-14, -1.0000200000000001E-05, 1E-05, 1.7E-14
DataValue, -1.32, -5, 0, 9.9999800000000011E-06, -1.0800000000000001E-13, -1.000021E-05, 9.9999800000000011E-06, 1.0800000000000001E-13
DataValue, -1.3333000000000002, -5, 0, 1.0000010000000002E-05, -2.7000000000000002E-14, -1.000019E-05, 1.0000010000000002E-05, 2.7000000000000002E-14
DataValue, -1.3467, -5, 0, 1.0000050000000001E-05, -6.2E-14, -1.0000200000000001E-05, 1.0000050000000001E-05, 6.2E-14
DataValue, -1.36, -5, 0, 1E-05, -7.3E-14, -1.0000220000000001E-05, 1E-05, 7.3E-14
DataValue, -1.3733, -5, 0, 1.0000010000000002E-05, -3.2E-14, -1.000021E-05, 1.0000010000000002E-05, 3.2E-14
DataValue, -1.3867, -5, 0, 1.0000010000000002E-05, -1E-13, -1.0000220000000001E-05, 1.0000010000000002E-05, 1E-13
DataValue, -1.4000000000000001, -5, 0, 9.9999900000000018E-06, -3.4E-14, -1.0000220000000001E-05, 9.9999900000000018E-06, 3.4E-14
DataValue, -1.4133, -5, 0, 1.0000030000000001E-05, 4E-15, -1.000021E-05, 1.0000030000000001E-05, 4E-15
DataValue, -1.4267, -5, 0, 9.9999800000000011E-06, -7.7E-14, -1.000019E-05, 9.9999800000000011E-06, 7.7E-14
DataValue, -1.4400000000000002, -5, 0, 9.9999800000000011E-06, -4E-15, -1.000021E-05, 9.9999800000000011E-06, 4E-15
DataValue, -1.4533, -5, 0, 1.000004E-05, -1.09E-13, -1.000019E-05, 1.000004E-05, 1.09E-13
DataValue, -1.4667000000000001, -5, 0, 1.000002E-05, -5.4000000000000003E-14, -1.000019E-05, 1.000002E-05, 5.4000000000000003E-14
DataValue, -1.48, -5, 0, 1.0000030000000001E-05, -5.3E-14, -1.000021E-05, 1.0000030000000001E-05, 5.3E-14
DataValue, -1.4933, -5, 0, 1E-05, -6.8E-14, -1.0000200000000001E-05, 1E-05, 6.8E-14
DataValue, -1.5067000000000002, -5, 0, 1E-05, -3.0000000000000002E-15, -1.0000200000000001E-05, 1E-05, 3.0000000000000002E-15
DataValue, -1.52, -5, 0, 1.000002E-05, -6.4E-14, -1.000019E-05, 1.000002E-05, 6.4E-14
DataValue, -1.5333, -5, 0, 9.99997E-06, -7.1E-14, -1.0000180000000002E-05, 9.99997E-06, 7.1E-14
DataValue, -1.5467, -5, 0, 9.9999800000000011E-06, -3.3000000000000005E-14, -1.0000230000000002E-05, 9.9999800000000011E-06, 3.3000000000000005E-14
DataValue, -1.56, -5, 0, 1.000002E-05, -8.7000000000000008E-14, -1.0000220000000001E-05, 1.000002E-05, 8.7000000000000008E-14
DataValue, -1.5733000000000001, -5, 0, 1.0000010000000002E-05, -3.2E-14, -1.000019E-05, 1.0000010000000002E-05, 3.2E-14
DataValue, -1.5867, -5, 0, 1E-05, -1.0700000000000001E-13, -1.000021E-05, 1E-05, 1.0700000000000001E-13
DataValue, -1.6, -5, 0, 9.9999900000000018E-06, -8.8E-14, -1.000021E-05, 9.9999900000000018E-06, 8.8E-14
DataValue, -1.6133000000000002, -5, 0, 1.0000010000000002E-05, -4.6000000000000006E-14, -1.000019E-05, 1.0000010000000002E-05, 4.6000000000000006E-14
DataValue, -1.6267, -5, 0, 1.0000010000000002E-05, -1.22E-13, -1.000021E-05, 1.0000010000000002E-05, 1.22E-13
DataValue, -1.6400000000000001, -5, 0, 9.99995E-06, 1.8000000000000002E-14, -1.0000200000000001E-05, 9.99995E-06, 1.8000000000000002E-14
DataValue, -1.6533, -5, 0, 9.9999600000000014E-06, -4.3000000000000006E-14, -1.0000200000000001E-05, 9.9999600000000014E-06, 4.3000000000000006E-14
DataValue, -1.6667, -5, 0, 9.99995E-06, -8.9000000000000012E-14, -1.000021E-05, 9.99995E-06, 8.9000000000000012E-14
DataValue, -1.6800000000000002, -5, 0, 1E-05, 3.0000000000000002E-15, -1.0000180000000002E-05, 1E-05, 3.0000000000000002E-15
DataValue, -1.6933, -5, 0, 1.0000010000000002E-05, -5.700000000000001E-14, -1.0000220000000001E-05, 1.0000010000000002E-05, 5.700000000000001E-14
DataValue, -1.7067, -5, 0, 1E-05, -1.9E-14, -1.0000180000000002E-05, 1E-05, 1.9E-14
DataValue, -1.72, -5, 0, 9.9999900000000018E-06, -3.3000000000000005E-14, -1.000021E-05, 9.9999900000000018E-06, 3.3000000000000005E-14
DataValue, -1.7333, -5, 0, 1E-05, -1.36E-13, -1.0000200000000001E-05, 1E-05, 1.36E-13
DataValue, -1.7467000000000001, -5, 0, 9.9999800000000011E-06, -2.2E-14, -1.000021E-05, 9.9999800000000011E-06, 2.2E-14
DataValue, -1.76, -5, 0, 9.99997E-06, -5.5000000000000005E-14, -1.0000200000000001E-05, 9.99997E-06, 5.5000000000000005E-14
DataValue, -1.7733, -5, 0, 9.9999100000000013E-06, -6.2E-14, -1.0000220000000001E-05, 9.9999100000000013E-06, 6.2E-14
DataValue, -1.7867000000000002, -5, 0, 9.99997E-06, -1.1E-14, -1.000019E-05, 9.99997E-06, 1.1E-14
DataValue, -1.8, -5, 0, 9.99997E-06, -1.0400000000000001E-13, -1.000021E-05, 9.99997E-06, 1.0400000000000001E-13
DataValue, -1.8133000000000001, -5, 0, 1E-05, 5.0000000000000008E-15, -1.0000220000000001E-05, 1E-05, 5.0000000000000008E-15
DataValue, -1.8267, -5, 0, 9.9999600000000014E-06, -3.2E-14, -1.0000200000000001E-05, 9.9999600000000014E-06, 3.2E-14
DataValue, -1.84, -5, 0, 9.9999600000000014E-06, -1.1400000000000002E-13, -1.0000220000000001E-05, 9.9999600000000014E-06, 1.1400000000000002E-13
DataValue, -1.8533000000000002, -5, 0, 9.9999800000000011E-06, 1.6E-14, -1.000021E-05, 9.9999800000000011E-06, 1.6E-14
DataValue, -1.8667, -5, 0, 9.9999800000000011E-06, -3.2E-14, -1.0000230000000002E-05, 9.9999800000000011E-06, 3.2E-14
DataValue, -1.8800000000000001, -5, 0, 9.9999400000000017E-06, -7.8000000000000008E-14, -1.000019E-05, 9.9999400000000017E-06, 7.8000000000000008E-14
DataValue, -1.8933, -5, 0, 9.9999600000000014E-06, 1.7E-14, -1.0000200000000001E-05, 9.9999600000000014E-06, 1.7E-14
DataValue, -1.9067, -5, 0, 9.9999600000000014E-06, -1E-13, -1.000021E-05, 9.9999600000000014E-06, 1E-13
DataValue, -1.9200000000000002, -5, 0, 9.99997E-06, -4.0000000000000006E-14, -1.0000200000000001E-05, 9.99997E-06, 4.0000000000000006E-14
DataValue, -1.9333, -5, 0, 1E-05, -4.5000000000000004E-14, -1.0000200000000001E-05, 1E-05, 4.5000000000000004E-14
DataValue, -1.9467, -5, 0, 9.99997E-06, -9.3000000000000008E-14, -1.0000180000000002E-05, 9.99997E-06, 9.3000000000000008E-14
DataValue, -1.9600000000000002, -5, 0, 1.0000010000000002E-05, 1.3000000000000001E-14, -1.000021E-05, 1.0000010000000002E-05, 1.3000000000000001E-14
DataValue, -1.9733, -5, 0, 9.999930000000001E-06, -1.1100000000000001E-13, -1.000021E-05, 9.999930000000001E-06, 1.1100000000000001E-13
DataValue, -1.9867000000000001, -5, 0, 9.99997E-06, -5.0000000000000008E-15, -1.000019E-05, 9.99997E-06, 5.0000000000000008E-15
DataValue, -2, -5, 0, 9.99997E-06, -2.8E-14, -1.0000220000000001E-05, 9.99997E-06, 2.8E-14
DataValue, 0, -10, 0, 9.9999400000000017E-06, -7.5000000000000009E-14, -1.0000220000000001E-05, 9.9999400000000017E-06, 7.5000000000000009E-14
DataValue, -0.013300000000000001, -10, 0, 9.99997E-06, -7.1E-14, -1.0000200000000001E-05, 9.99997E-06, 7.1E-14
DataValue, -0.0267, -10, 0, 9.99995E-06, 4.3000000000000006E-14, -1.0000200000000001E-05, 9.99995E-06, 4.3000000000000006E-14
DataValue, -0.04, -10, 0, 9.9999900000000018E-06, -8.5E-14, -1.0000200000000001E-05, 9.9999900000000018E-06, 8.5E-14
DataValue, -0.0533, -10, 0, 9.99997E-06, -6.8E-14, -1.000021E-05, 9.99997E-06, 6.8E-14
DataValue, -0.066700000000000009, -10, 0, 9.99997E-06, -1.7E-14, -1.000021E-05, 9.99997E-06, 1.7E-14
DataValue, -0.08, -10, 0, 9.99997E-06, -8.1000000000000008E-14, -1.000019E-05, 9.99997E-06, 8.1000000000000008E-14
DataValue, -0.093300000000000008, -10, 0, 9.99997E-06, 5.0000000000000008E-15, -1.000021E-05, 9.99997E-06, 5.0000000000000008E-15
DataValue, -0.1067, -10, 0, 9.99997E-06, -5.4000000000000003E-14, -1.0000220000000001E-05, 9.99997E-06, 5.4000000000000003E-14
DataValue, -0.12000000000000001, -10, 0, 9.9999900000000018E-06, -7E-14, -1.0000200000000001E-05, 9.9999900000000018E-06, 7E-14
DataValue, -0.1333, -10, 0, 9.9999400000000017E-06, 2E-15, -1.0000230000000002E-05, 9.9999400000000017E-06, 2E-15
DataValue, -0.1467, -10, 0, 9.9999600000000014E-06, -1.1500000000000002E-13, -1.0000220000000001E-05, 9.9999600000000014E-06, 1.1500000000000002E-13
DataValue, -0.16, -10, 0, 9.9999400000000017E-06, -9.0000000000000011E-15, -1.000021E-05, 9.9999400000000017E-06, 9.0000000000000011E-15
DataValue, -0.1733, -10, 0, 9.99997E-06, -3.7E-14, -1.000021E-05, 9.99997E-06, 3.7E-14
DataValue, -0.1867, -10, 0, 9.99995E-06, -1.25E-13, -1.0000230000000002E-05, 9.99995E-06, 1.25E-13
DataValue, -0.2, -10, 0, 9.999930000000001E-06, 2.2E-14, -1.000021E-05, 9.999930000000001E-06, 2.2E-14
DataValue, -0.21330000000000002, -10, 0, 9.9999600000000014E-06, -4.9000000000000006E-14, -1.000019E-05, 9.9999600000000014E-06, 4.9000000000000006E-14
DataValue, -0.2267, -10, 0, 9.99995E-06, -1.0500000000000001E-13, -1.0000220000000001E-05, 9.99995E-06, 1.0500000000000001E-13
DataValue, -0.24000000000000002, -10, 0, 9.9999800000000011E-06, -4.9000000000000006E-14, -1.000021E-05, 9.9999800000000011E-06, 4.9000000000000006E-14
DataValue, -0.2533, -10, 0, 9.999930000000001E-06, -1.3200000000000002E-13, -1.0000220000000001E-05, 9.999930000000001E-06, 1.3200000000000002E-13
DataValue, -0.2667, -10, 0, 9.9999800000000011E-06, 9.0000000000000011E-15, -1.0000220000000001E-05, 9.9999800000000011E-06, 9.0000000000000011E-15
DataValue, -0.28, -10, 0, 9.9999600000000014E-06, -3.3000000000000005E-14, -1.0000230000000002E-05, 9.9999600000000014E-06, 3.3000000000000005E-14
DataValue, -0.2933, -10, 0, 9.9999600000000014E-06, -8.5E-14, -1.0000220000000001E-05, 9.9999600000000014E-06, 8.5E-14
DataValue, -0.30670000000000003, -10, 0, 9.9999900000000018E-06, -4E-15, -1.0000220000000001E-05, 9.9999900000000018E-06, 4E-15
DataValue, -0.32, -10, 0, 9.99997E-06, -8.1000000000000008E-14, -1.000019E-05, 9.99997E-06, 8.1000000000000008E-14
DataValue, -0.33330000000000004, -10, 0, 9.999930000000001E-06, -6.2E-14, -1.0000200000000001E-05, 9.999930000000001E-06, 6.2E-14
DataValue, -0.3467, -10, 0, 9.9999400000000017E-06, -5.6E-14, -1.0000230000000002E-05, 9.9999400000000017E-06, 5.6E-14
DataValue, -0.36000000000000004, -10, 0, 9.99995E-06, -1.24E-13, -1.0000230000000002E-05, 9.99995E-06, 1.24E-13
DataValue, -0.3733, -10, 0, 9.9999600000000014E-06, -3.2E-14, -1.0000220000000001E-05, 9.9999600000000014E-06, 3.2E-14
DataValue, -0.38670000000000004, -10, 0, 9.9999400000000017E-06, -6.8E-14, -1.000021E-05, 9.9999400000000017E-06, 6.8E-14
DataValue, -0.4, -10, 0, 9.9999900000000018E-06, -7.3E-14, -1.0000220000000001E-05, 9.9999900000000018E-06, 7.3E-14
DataValue, -0.4133, -10, 0, 9.9999800000000011E-06, 7E-15, -1.0000230000000002E-05, 9.9999800000000011E-06, 7E-15
DataValue, -0.4267, -10, 0, 9.9999600000000014E-06, -8.6000000000000012E-14, -1.0000200000000001E-05, 9.9999600000000014E-06, 8.6000000000000012E-14
DataValue, -0.44, -10, 0, 9.99995E-06, -5.4000000000000003E-14, -1.0000230000000002E-05, 9.99995E-06, 5.4000000000000003E-14
DataValue, -0.45330000000000004, -10, 0, 9.9999800000000011E-06, -3.4E-14, -1.0000230000000002E-05, 9.9999800000000011E-06, 3.4E-14
DataValue, -0.4667, -10, 0, 9.99995E-06, -3.3000000000000005E-14, -1.0000220000000001E-05, 9.99995E-06, 3.3000000000000005E-14
DataValue, -0.48000000000000004, -10, 0, 9.9999400000000017E-06, 3.5E-14, -1.0000230000000002E-05, 9.9999400000000017E-06, 3.5E-14
DataValue, -0.4933, -10, 0, 9.99995E-06, -1.09E-13, -1.0000220000000001E-05, 9.99995E-06, 1.09E-13
DataValue, -0.5067, -10, 0, 9.99995E-06, -3.1E-14, -1.0000200000000001E-05, 9.99995E-06, 3.1E-14
DataValue, -0.52, -10, 0, 9.99997E-06, -8E-15, -1.000021E-05, 9.99997E-06, 8E-15
DataValue, -0.5333, -10, 0, 9.99997E-06, -1.12E-13, -1.0000230000000002E-05, 9.99997E-06, 1.12E-13
DataValue, -0.54670000000000007, -10, 0, 9.999930000000001E-06, -3.0000000000000002E-15, -1.0000230000000002E-05, 9.999930000000001E-06, 3.0000000000000002E-15
DataValue, -0.56, -10, 0, 1.0000010000000002E-05, -6.0000000000000005E-15, -1.0000220000000001E-05, 1.0000010000000002E-05, 6.0000000000000005E-15
DataValue, -0.5733, -10, 0, 1E-05, -9.9000000000000007E-14, -1.0000220000000001E-05, 1E-05, 9.9000000000000007E-14
