
SetupTitle, Transfer Curve - Back Gate
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 127
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, AbsId, AbsIs
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, AbsId, AbsIs
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 1
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/22/2019 14:12:08
MetaData, TestRecord.TestTarget, .3um-4
MetaData, TestRecord.IterationIndex, 14
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cf07913e-e92f-4e9d-ad07-248d0d959a5c
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -30
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-16, 1E-16
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-07, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.94444444444444442
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU6:MP, Name=Vg, Direction=Single, Linear/Log=LINEAR, Start=-30 V, Stop=2 V, Step=146 mV, No. of Steps=221, Compliance=10 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=Vd, Source Mode=V, Source=-2 V, Compliance=10 uA	[CONSTANTS] Unit=SMU4:HR/AS, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		-0.1	-0.9	2
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id, Is, Vd, Vs, Ig, AbsId, AbsIs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer Curve - Back Gate
Dimension1, 221, 221, 221, 221, 221, 221, 221, 221
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Vs, Id, Is, Ig, AbsId, AbsIs
DataValue, -30, -2, 0, -1.4601499999999998E-08, 1.1403599999999999E-08, -2.788E-11, 1.4601499999999998E-08, 1.1403599999999999E-08
DataValue, -29.854, -2, 0, -9.9042999999999986E-09, 9.583399999999999E-09, -2.2E-11, 9.9042999999999986E-09, 9.583399999999999E-09
DataValue, -29.71, -2, 0, -7.97608E-09, 8.35312E-09, -1.327E-11, 7.97608E-09, 8.35312E-09
DataValue, -29.564, -2, 0, -7.11412E-09, 7.41942E-09, -6.11E-12, 7.11412E-09, 7.41942E-09
DataValue, -29.418, -2, 0, -5.83675E-09, 5.42479E-09, -7.44E-12, 5.83675E-09, 5.42479E-09
DataValue, -29.272000000000002, -2, 0, -4.94033E-09, 4.64028E-09, -4.83E-12, 4.94033E-09, 4.64028E-09
DataValue, -29.128, -2, 0, -4.69278E-09, 4.56888E-09, -5.82E-12, 4.69278E-09, 4.56888E-09
DataValue, -28.982, -2, 0, -4.4831E-09, 4.60371E-09, -1.25E-12, 4.4831E-09, 4.60371E-09
DataValue, -28.836000000000002, -2, 0, -4.0768E-09, 3.83438E-09, -8.2E-13, 4.0768E-09, 3.83438E-09
DataValue, -28.69, -2, 0, -3.4894E-09, 3.72723E-09, -7.4E-13, 3.4894E-09, 3.72723E-09
DataValue, -28.546, -2, 0, -3.29735E-09, 3.10734E-09, -4.6E-13, 3.29735E-09, 3.10734E-09
DataValue, -28.400000000000002, -2, 0, -2.83424E-09, 2.49595E-09, -9E-14, 2.83424E-09, 2.49595E-09
DataValue, -28.254, -2, 0, -2.54601E-09, 2.57665E-09, 1.5E-13, 2.54601E-09, 2.57665E-09
DataValue, -28.11, -2, 0, -2.26828E-09, 2.26713E-09, 3E-13, 2.26828E-09, 2.26713E-09
DataValue, -27.964000000000002, -2, 0, -2.15231E-09, 2.20977E-09, 4.5E-13, 2.15231E-09, 2.20977E-09
DataValue, -27.818, -2, 0, -1.93661E-09, 1.97194E-09, 6.3E-13, 1.93661E-09, 1.97194E-09
DataValue, -27.672, -2, 0, -1.80364E-09, 1.70962E-09, 9.3E-13, 1.80364E-09, 1.70962E-09
DataValue, -27.528000000000002, -2, 0, -1.67042E-09, 1.73039E-09, 1.24E-12, 1.67042E-09, 1.73039E-09
DataValue, -27.382, -2, 0, -1.48771E-09, 1.41765E-09, 1.39E-12, 1.48771E-09, 1.41765E-09
DataValue, -27.236, -2, 0, -1.2176E-09, 1.27805E-09, 1.49E-12, 1.2176E-09, 1.27805E-09
DataValue, -27.09, -2, 0, -1.27225E-09, 1.20852E-09, 1.48E-12, 1.27225E-09, 1.20852E-09
DataValue, -26.946, -2, 0, -1.10597E-09, 1.10246E-09, 1.88E-12, 1.10597E-09, 1.10246E-09
DataValue, -26.8, -2, 0, -9.708E-10, 9.7382E-10, 2.76E-12, 9.708E-10, 9.7382E-10
DataValue, -26.654, -2, 0, -9.4097E-10, 9.2442900000000008E-10, 2.41E-12, 9.4097E-10, 9.2442900000000008E-10
DataValue, -26.51, -2, 0, -8.37594E-10, 9.10188E-10, 3.63E-12, 8.37594E-10, 9.10188E-10
DataValue, -26.364, -2, 0, -8.615750000000001E-10, 8.3985300000000008E-10, 3.81E-12, 8.615750000000001E-10, 8.3985300000000008E-10
DataValue, -26.218, -2, 0, -7.8178300000000009E-10, 7.4375400000000008E-10, 4.96E-12, 7.8178300000000009E-10, 7.4375400000000008E-10
DataValue, -26.072, -2, 0, -7.1377700000000007E-10, 7.65877E-10, 4.46E-12, 7.1377700000000007E-10, 7.65877E-10
DataValue, -25.928, -2, 0, -6.868420000000001E-10, 6.8075400000000009E-10, 5.39E-12, 6.868420000000001E-10, 6.8075400000000009E-10
DataValue, -25.782, -2, 0, -6.55039E-10, 5.7990500000000008E-10, 3.72E-12, 6.55039E-10, 5.7990500000000008E-10
DataValue, -25.636, -2, 0, -5.2530200000000005E-10, 4.91886E-10, 5.49E-12, 5.2530200000000005E-10, 4.91886E-10
DataValue, -25.490000000000002, -2, 0, -4.53094E-10, 4.7286200000000008E-10, 4.65E-12, 4.53094E-10, 4.7286200000000008E-10
DataValue, -25.346, -2, 0, -4.50285E-10, 4.5436E-10, 4.69E-12, 4.50285E-10, 4.5436E-10
DataValue, -25.2, -2, 0, -4.3534E-10, 4.27259E-10, 7.87E-12, 4.3534E-10, 4.27259E-10
DataValue, -25.054000000000002, -2, 0, -3.9531900000000003E-10, 3.91725E-10, 8.15E-12, 3.9531900000000003E-10, 3.91725E-10
DataValue, -24.91, -2, 0, -3.39946E-10, 3.1480500000000003E-10, 6.35E-12, 3.39946E-10, 3.1480500000000003E-10
DataValue, -24.764, -2, 0, -3.09101E-10, 3.21872E-10, 9.11E-12, 3.09101E-10, 3.21872E-10
DataValue, -24.618000000000002, -2, 0, -3.1540200000000003E-10, 2.91373E-10, 9.54E-12, 3.1540200000000003E-10, 2.91373E-10
DataValue, -24.472, -2, 0, -2.6308600000000004E-10, 2.8780200000000005E-10, 1.254E-11, 2.6308600000000004E-10, 2.8780200000000005E-10
DataValue, -24.328, -2, 0, -2.53271E-10, 2.58775E-10, 1.183E-11, 2.53271E-10, 2.58775E-10
DataValue, -24.182000000000002, -2, 0, -2.54338E-10, 2.58454E-10, 1.078E-11, 2.54338E-10, 2.58454E-10
DataValue, -24.036, -2, 0, -2.33283E-10, 2.1856300000000002E-10, 7.76E-12, 2.33283E-10, 2.1856300000000002E-10
DataValue, -23.89, -2, 0, -1.8737600000000002E-10, 1.9236900000000002E-10, 7.95E-12, 1.8737600000000002E-10, 1.9236900000000002E-10
DataValue, -23.746000000000002, -2, 0, -1.7206300000000002E-10, 1.5361E-10, 8.74E-12, 1.7206300000000002E-10, 1.5361E-10
DataValue, -23.6, -2, 0, -1.49561E-10, 1.54473E-10, 9.49E-12, 1.49561E-10, 1.54473E-10
DataValue, -23.454, -2, 0, -1.4754700000000002E-10, 1.4939700000000002E-10, 1.597E-11, 1.4754700000000002E-10, 1.4939700000000002E-10
DataValue, -23.31, -2, 0, -1.49811E-10, 1.6398E-10, 1.338E-11, 1.49811E-10, 1.6398E-10
DataValue, -23.164, -2, 0, -1.49863E-10, 1.36507E-10, 1.633E-11, 1.49863E-10, 1.36507E-10
DataValue, -23.018, -2, 0, -1.39301E-10, 1.4346700000000002E-10, 1.269E-11, 1.39301E-10, 1.4346700000000002E-10
DataValue, -22.872, -2, 0, -1.34697E-10, 1.35326E-10, 9.4799999999999992E-12, 1.34697E-10, 1.35326E-10
DataValue, -22.728, -2, 0, -1.1852300000000002E-10, 1.18376E-10, 7.28E-12, 1.1852300000000002E-10, 1.18376E-10
DataValue, -22.582, -2, 0, -1.0762000000000001E-10, 1.1280400000000001E-10, 9.47E-12, 1.0762000000000001E-10, 1.1280400000000001E-10
DataValue, -22.436, -2, 0, -1.1461400000000001E-10, 1.07782E-10, 9.13E-12, 1.1461400000000001E-10, 1.07782E-10
DataValue, -22.29, -2, 0, -8.59746E-11, 9.7503000000000012E-11, 5.26E-12, 8.59746E-11, 9.7503000000000012E-11
DataValue, -22.146, -2, 0, -8.0214E-11, 6.59651E-11, 2.15E-12, 8.0214E-11, 6.59651E-11
DataValue, -22, -2, 0, -6.44123E-11, 7.19471E-11, 2.66E-12, 6.44123E-11, 7.19471E-11
DataValue, -21.854, -2, 0, -6.99976E-11, 7.05657E-11, 1.9E-12, 6.99976E-11, 7.05657E-11
DataValue, -21.71, -2, 0, -6.0856499999999993E-11, 5.9256E-11, 2.98E-12, 6.0856499999999993E-11, 5.9256E-11
DataValue, -21.564, -2, 0, -5.4271599999999997E-11, 5.50384E-11, 2.45E-12, 5.4271599999999997E-11, 5.50384E-11
DataValue, -21.418, -2, 0, -5.2300099999999996E-11, 5.29563E-11, 2.78E-12, 5.2300099999999996E-11, 5.29563E-11
DataValue, -21.272000000000002, -2, 0, -4.7748699999999996E-11, 4.53405E-11, 1.76E-12, 4.7748699999999996E-11, 4.53405E-11
DataValue, -21.128, -2, 0, -4.18136E-11, 4.42546E-11, 1.22E-12, 4.18136E-11, 4.42546E-11
DataValue, -20.982, -2, 0, -4.22449E-11, 4.12014E-11, 1.37E-12, 4.22449E-11, 4.12014E-11
DataValue, -20.836000000000002, -2, 0, -4.0233699999999996E-11, 3.93973E-11, 1.43E-12, 4.0233699999999996E-11, 3.93973E-11
DataValue, -20.69, -2, 0, -3.62015E-11, 3.74676E-11, 1.66E-12, 3.62015E-11, 3.74676E-11
DataValue, -20.546, -2, 0, -3.49E-11, 3.22126E-11, 1.77E-12, 3.49E-11, 3.22126E-11
DataValue, -20.400000000000002, -2, 0, -3.09765E-11, 3.04857E-11, 2.42E-12, 3.09765E-11, 3.04857E-11
DataValue, -20.254, -2, 0, -2.45423E-11, 2.5642999999999998E-11, 2.12E-12, 2.45423E-11, 2.5642999999999998E-11
